country,year,iso_code,co2,co2_per_capita,cumulative_co2,land_use_change_co2,gdp,population,co2_per_gdp,share_global_co2,cluster,cluster_label
Italy,2014,ITA,349.4,5.76,22651.812,-48.147,2010164101120.0,60664169.0,0.174,0.986,1,Green Transition Leaders
Italy,2015,ITA,361.254,5.964,23013.066,-43.119,2025809510400.0,60575314.0,0.178,1.02,1,Green Transition Leaders
Italy,2016,ITA,358.144,5.922,23371.211,-38.04,2052012376064.0,60478103.0,0.175,1.011,1,Green Transition Leaders
Italy,2017,ITA,352.679,5.84,23723.889,-44.052,2086237110272.0,60390317.0,0.169,0.98,1,Green Transition Leaders
Italy,2018,ITA,349.062,5.791,24072.951,-9.641,2105551749120.0,60277496.0,0.166,0.95,1,Green Transition Leaders
Italy,2019,ITA,339.634,5.648,24412.586,-28.09,2115725819904.0,60130136.0,0.161,0.915,1,Green Transition Leaders
Italy,2020,ITA,302.602,5.051,24715.188,-32.748,1925752029184.0,59912763.0,0.157,0.861,1,Green Transition Leaders
Italy,2021,ITA,335.978,5.625,25051.164,-31.52,2060299927552.0,59729354.0,0.163,0.908,1,Green Transition Leaders
Italy,2022,ITA,340.672,5.714,25391.838,-30.497,2136009342976.0,59619106.0,0.159,0.913,1,Green Transition Leaders
Italy,2023,ITA,313.461,5.268,25705.299,-29.51,2136009342976.0,59499452.0,0.159,0.829,1,Green Transition Leaders
Latvia,2000,LVA,7.082,2.99,799.827,-10.804,26727290880.0,2368321.0,0.265,0.028,0,Emerging Emitters
Latvia,2001,LVA,7.497,3.206,807.324,-9.356,28242587648.0,2338300.0,0.265,0.029,0,Emerging Emitters
Latvia,2002,LVA,7.52,3.254,814.844,-9.591,30014855168.0,2311356.0,0.251,0.029,0,Emerging Emitters
Latvia,2003,LVA,7.726,3.375,822.57,-4.467,32298350592.0,2288983.0,0.239,0.028,0,Emerging Emitters
Latvia,2004,LVA,7.731,3.415,830.301,2.149,34720423936.0,2264178.0,0.223,0.027,0,Emerging Emitters
Latvia,2005,LVA,7.811,3.487,838.112,6.426,38143684608.0,2239787.0,0.205,0.026,0,Emerging Emitters
Latvia,2006,LVA,8.31,3.745,846.422,-1.028,42361249792.0,2219038.0,0.196,0.027,0,Emerging Emitters
Latvia,2007,LVA,8.637,3.925,855.059,-2.62,46228819968.0,2200772.0,0.187,0.027,0,Emerging Emitters
Latvia,2008,LVA,8.198,3.765,863.258,-2.118,44217430016.0,2177711.0,0.185,0.026,0,Emerging Emitters
Latvia,2009,LVA,7.456,3.481,870.714,-2.608,37590728704.0,2142043.0,0.198,0.024,0,Emerging Emitters
Latvia,2010,LVA,8.555,4.078,879.268,-1.967,35881177088.0,2097834.0,0.238,0.026,0,Emerging Emitters
Latvia,2011,LVA,7.811,3.792,887.079,-0.457,37869723648.0,2059940.0,0.206,0.023,0,Emerging Emitters
Latvia,2012,LVA,7.52,3.696,894.599,1.311,40536567808.0,2034639.0,0.186,0.021,0,Emerging Emitters
Latvia,2013,LVA,7.369,3.661,901.968,-0.349,41350512640.0,2013004.0,0.178,0.021,0,Emerging Emitters
Latvia,2014,LVA,7.172,3.597,909.14,0.216,42137026560.0,1994153.0,0.17,0.02,0,Emerging Emitters
Latvia,2015,LVA,7.262,3.672,916.402,3.502,43774189568.0,1977874.0,0.166,0.021,0,Emerging Emitters
Latvia,2016,LVA,7.211,3.679,923.613,1.03,44811001856.0,1959864.0,0.161,0.02,0,Emerging Emitters
Latvia,2017,LVA,7.215,3.714,930.828,0.859,46295494656.0,1942599.0,0.156,0.02,0,Emerging Emitters
Latvia,2018,LVA,7.857,4.076,938.686,2.319,48143396864.0,1927586.0,0.163,0.021,0,Emerging Emitters
Latvia,2019,LVA,7.648,3.996,946.334,1.612,49380618240.0,1914267.0,0.155,0.021,0,Emerging Emitters
Latvia,2020,LVA,6.998,3.681,953.332,1.629,48292864000.0,1901119.0,0.145,0.02,0,Emerging Emitters
Latvia,2021,LVA,7.238,3.839,960.57,1.794,50255495168.0,1885592.0,0.144,0.02,0,Emerging Emitters
Latvia,2022,LVA,6.62,3.519,967.19,2.008,51248480256.0,1881058.0,0.129,0.018,0,Emerging Emitters
Latvia,2023,LVA,6.513,3.46,973.703,2.173,51248480256.0,1882400.0,0.129,0.017,0,Emerging Emitters
Lithuania,2000,LTU,11.878,3.393,1287.623,-19.082,36684800000.0,3500410.0,0.324,0.047,0,Emerging Emitters
Lithuania,2001,LTU,12.629,3.636,1300.252,-16.131,39077068800.0,3473008.0,0.323,0.049,0,Emerging Emitters
Lithuania,2002,LTU,12.701,3.688,1312.953,-19.921,41716674560.0,3444051.0,0.304,0.048,0,Emerging Emitters
Lithuania,2003,LTU,12.695,3.717,1325.648,-14.963,46106058752.0,3415276.0,0.275,0.046,0,Emerging Emitters
Lithuania,2004,LTU,13.29,3.936,1338.938,-1.46,49123581952.0,3376703.0,0.271,0.046,0,Emerging Emitters
Lithuania,2005,LTU,13.901,4.184,1352.839,-9.305,52913078272.0,3322264.0,0.263,0.047,0,Emerging Emitters
Lithuania,2006,LTU,14.234,4.353,1367.073,-11.832,56827408384.0,3269809.0,0.25,0.046,0,Emerging Emitters
Lithuania,2007,LTU,15.519,4.802,1382.591,-11.527,63122231296.0,3231378.0,0.246,0.049,0,Emerging Emitters
Lithuania,2008,LTU,14.958,4.677,1397.549,-7.731,64776245248.0,3198483.0,0.231,0.047,0,Emerging Emitters
Lithuania,2009,LTU,12.861,4.066,1410.41,-3.858,55174533120.0,3163258.0,0.233,0.041,0,Emerging Emitters
Lithuania,2010,LTU,13.834,4.466,1424.244,-4.218,56073777152.0,3097719.0,0.247,0.041,0,Emerging Emitters
Lithuania,2011,LTU,13.991,4.62,1438.235,-3.082,59460370432.0,3028642.0,0.235,0.041,0,Emerging Emitters
Lithuania,2012,LTU,14.084,4.713,1452.319,-1.557,61745950720.0,2988334.0,0.228,0.04,0,Emerging Emitters
Lithuania,2013,LTU,13.18,4.455,1465.499,0.811,63937847296.0,2958359.0,0.206,0.037,0,Emerging Emitters
Lithuania,2014,LTU,12.885,4.393,1478.384,-1.018,66199371776.0,2933172.0,0.195,0.036,0,Emerging Emitters
Lithuania,2015,LTU,13.088,4.504,1491.473,-3.511,67539656704.0,2905772.0,0.194,0.037,0,Emerging Emitters
Lithuania,2016,LTU,13.156,4.585,1504.628,-4.071,69240913920.0,2869108.0,0.19,0.037,0,Emerging Emitters
Lithuania,2017,LTU,13.32,4.708,1517.948,-2.779,72206131200.0,2829318.0,0.184,0.037,0,Emerging Emitters
Lithuania,2018,LTU,13.47,4.807,1531.418,-0.365,75089600512.0,2802484.0,0.179,0.037,0,Emerging Emitters
Lithuania,2019,LTU,13.707,4.904,1545.125,-1.94,78562639872.0,2795057.0,0.174,0.037,0,Emerging Emitters
Lithuania,2020,LTU,13.563,4.851,1558.688,-1.765,78545272832.0,2795766.0,0.173,0.039,0,Emerging Emitters
Lithuania,2021,LTU,13.851,4.957,1572.539,-1.548,83242844160.0,2794489.0,0.166,0.037,0,Emerging Emitters
Lithuania,2022,LTU,12.857,4.564,1585.396,-1.235,84814258176.0,2816922.0,0.152,0.034,0,Emerging Emitters
Lithuania,2023,LTU,12.462,4.366,1597.858,-0.951,84814258176.0,2854105.0,0.152,0.033,0,Emerging Emitters
Luxembourg,2000,LUX,8.702,19.953,546.376,0.199,21937467392.0,436142.0,0.397,0.034,2,Carbon Intensive
Luxembourg,2001,LUX,9.206,20.839,555.581,0.145,22387798016.0,441755.0,0.411,0.036,2,Carbon Intensive
Luxembourg,2002,LUX,9.979,22.354,565.56,0.124,23160272896.0,446393.0,0.431,0.038,2,Carbon Intensive
Luxembourg,2003,LUX,10.451,23.13,576.011,0.129,23454191616.0,451845.0,0.446,0.038,2,Carbon Intensive
Luxembourg,2004,LUX,11.819,25.789,587.83,0.075,24195538944.0,458307.0,0.488,0.041,2,Carbon Intensive
Luxembourg,2005,LUX,12.077,25.951,599.907,0.08,24872865792.0,465372.0,0.486,0.041,2,Carbon Intensive
Luxembourg,2006,LUX,11.909,25.184,611.816,0.205,26045644800.0,472871.0,0.457,0.039,2,Carbon Intensive
Luxembourg,2007,LUX,11.305,23.538,623.121,0.19,28135948288.0,480277.0,0.402,0.036,2,Carbon Intensive
Luxembourg,2008,LUX,11.169,22.841,634.29,0.098,27660466176.0,488995.0,0.404,0.035,2,Carbon Intensive
Luxembourg,2009,LUX,10.625,21.327,644.915,0.106,26344603648.0,498195.0,0.403,0.034,2,Carbon Intensive
Luxembourg,2010,LUX,11.195,22.062,656.11,0.11,27526699008.0,507418.0,0.407,0.034,2,Carbon Intensive
Luxembourg,2011,LUX,11.097,21.399,667.207,0.132,28143126528.0,518583.0,0.394,0.032,2,Carbon Intensive
Luxembourg,2012,LUX,10.866,20.466,678.074,0.121,28607410176.0,530952.0,0.38,0.031,2,Carbon Intensive
Luxembourg,2013,LUX,10.334,19.018,688.407,0.15,29514811392.0,543359.0,0.35,0.029,2,Carbon Intensive
Luxembourg,2014,LUX,9.816,17.646,698.223,0.154,30289014784.0,556285.0,0.324,0.028,2,Carbon Intensive
Luxembourg,2015,LUX,9.345,16.408,707.569,0.111,30976491520.0,569541.0,0.302,0.026,2,Carbon Intensive
Luxembourg,2016,LUX,9.09,15.579,716.659,0.135,32518553600.0,583511.0,0.28,0.026,2,Carbon Intensive
Luxembourg,2017,LUX,9.263,15.529,725.922,0.136,32946911232.0,596505.0,0.281,0.026,2,Carbon Intensive
Luxembourg,2018,LUX,9.567,15.733,735.489,0.114,33348603904.0,608108.0,0.287,0.026,2,Carbon Intensive
Luxembourg,2019,LUX,9.762,15.741,745.251,0.128,34122293248.0,620166.0,0.286,0.026,2,Carbon Intensive
Luxembourg,2020,LUX,8.075,12.805,753.326,0.152,33850189824.0,630597.0,0.239,0.023,2,Carbon Intensive
Luxembourg,2021,LUX,8.421,13.151,761.747,0.138,35577397248.0,640276.0,0.237,0.023,2,Carbon Intensive
Luxembourg,2022,LUX,7.277,11.138,769.023,0.136,36128358400.0,653316.0,0.201,0.02,2,Carbon Intensive
Luxembourg,2023,LUX,6.993,10.514,776.016,0.136,36128358400.0,665101.0,0.201,0.019,2,Carbon Intensive
Malta,2000,MLT,2.468,6.172,57.499,-0.012,7963752448.0,399905.0,0.31,0.01,0,Emerging Emitters
Malta,2001,MLT,2.737,6.794,60.236,-0.05,8019471360.0,402788.0,0.341,0.011,0,Emerging Emitters
Malta,2002,MLT,2.747,6.774,62.983,-0.025,8259627008.0,405572.0,0.333,0.01,0,Emerging Emitters
Malta,2003,MLT,2.961,7.253,65.944,-0.052,8473515008.0,408236.0,0.349,0.011,0,Emerging Emitters
Malta,2004,MLT,2.849,6.935,68.793,-0.069,8512522752.0,410800.0,0.335,0.01,0,Emerging Emitters
Malta,2005,MLT,2.65,6.411,71.443,-0.067,8839848960.0,413323.0,0.3,0.009,0,Emerging Emitters
Malta,2006,MLT,2.655,6.391,74.098,-0.065,9004655616.0,415463.0,0.295,0.009,0,Emerging Emitters
Malta,2007,MLT,2.728,6.538,76.826,-0.063,9368888320.0,417201.0,0.291,0.009,0,Emerging Emitters
Malta,2008,MLT,2.721,6.495,79.547,-0.06,9685986304.0,418969.0,0.281,0.008,0,Emerging Emitters
Malta,2009,MLT,2.561,6.085,82.108,0.029,9450778624.0,420800.0,0.271,0.008,0,Emerging Emitters
Malta,2010,MLT,2.619,6.197,84.727,-0.018,9788869632.0,422652.0,0.268,0.008,0,Emerging Emitters
Malta,2011,MLT,2.608,6.142,87.335,-0.029,9930574848.0,424634.0,0.263,0.008,0,Emerging Emitters
Malta,2012,MLT,2.749,6.443,90.084,-0.033,10339580928.0,426616.0,0.266,0.008,0,Emerging Emitters
Malta,2013,MLT,2.429,5.67,92.513,-0.033,10905470976.0,428457.0,0.223,0.007,0,Emerging Emitters
Malta,2014,MLT,2.417,5.563,94.93,-0.034,11737899008.0,434494.0,0.206,0.007,0,Emerging Emitters
Malta,2015,MLT,1.699,3.819,96.63,-0.02,12865696768.0,444979.0,0.132,0.005,0,Emerging Emitters
Malta,2016,MLT,1.376,3.021,98.005,-0.027,13300698112.0,455273.0,0.103,0.004,0,Emerging Emitters
Malta,2017,MLT,1.537,3.285,99.542,-0.028,14746505216.0,467902.0,0.104,0.004,0,Emerging Emitters
Malta,2018,MLT,1.547,3.193,101.09,-0.028,15659758592.0,484559.0,0.099,0.004,0,Emerging Emitters
Malta,2019,MLT,1.649,3.271,102.738,-0.053,16757308416.0,504017.0,0.098,0.004,0,Emerging Emitters
Malta,2020,MLT,1.6,3.088,104.339,-0.058,15314071552.0,518213.0,0.105,0.005,0,Emerging Emitters
Malta,2021,MLT,1.611,3.072,105.95,-0.062,17122043904.0,524383.0,0.094,0.004,0,Emerging Emitters
Malta,2022,MLT,1.774,3.358,107.723,-0.065,18295134208.0,528194.0,0.097,0.005,0,Emerging Emitters
Malta,2023,MLT,1.822,3.419,109.545,-0.069,18295134208.0,532964.0,0.097,0.005,0,Emerging Emitters
Moldova,2000,MDA,3.573,0.844,1239.484,-2.217,12554043392.0,4234970.0,0.285,0.014,0,Emerging Emitters
Moldova,2001,MDA,3.787,0.904,1243.271,-1.963,13087722496.0,4189770.0,0.289,0.015,0,Emerging Emitters
Moldova,2002,MDA,4.052,0.978,1247.323,-2.181,13857813504.0,4142937.0,0.292,0.015,0,Emerging Emitters
Moldova,2003,MDA,4.404,1.075,1251.727,-2.294,14513550336.0,4095419.0,0.303,0.016,0,Emerging Emitters
Moldova,2004,MDA,4.613,1.14,1256.34,-2.557,15302841344.0,4046672.0,0.301,0.016,0,Emerging Emitters
Moldova,2005,MDA,4.938,1.238,1261.278,-2.412,16157452288.0,3988666.0,0.306,0.017,0,Emerging Emitters
Moldova,2006,MDA,5.03,1.283,1266.308,-2.399,16628252672.0,3921319.0,0.302,0.016,0,Emerging Emitters
Moldova,2007,MDA,4.979,1.293,1271.286,-2.397,16819758080.0,3851399.0,0.296,0.016,0,Emerging Emitters
Moldova,2008,MDA,5.19,1.373,1276.477,-2.49,17815142400.0,3779501.0,0.291,0.016,0,Emerging Emitters
Moldova,2009,MDA,4.54,1.225,1281.016,-2.061,16449234944.0,3706211.0,0.276,0.014,0,Emerging Emitters
Moldova,2010,MDA,4.831,1.33,1285.847,-2.188,17299251200.0,3631993.0,0.279,0.014,0,Emerging Emitters
Moldova,2011,MDA,4.945,1.39,1290.792,-2.049,18145357824.0,3557278.0,0.273,0.014,0,Emerging Emitters
Moldova,2012,MDA,4.766,1.368,1295.558,-4.705,18038302720.0,3482629.0,0.264,0.014,0,Emerging Emitters
Moldova,2013,MDA,4.899,1.437,1300.457,-4.152,19669686272.0,3408741.0,0.249,0.014,0,Emerging Emitters
Moldova,2014,MDA,4.759,1.424,1305.216,-3.934,20653170688.0,3342714.0,0.23,0.013,0,Emerging Emitters
Moldova,2015,MDA,4.782,1.455,1309.998,-3.821,20583362560.0,3287169.0,0.232,0.014,0,Emerging Emitters
Moldova,2016,MDA,4.904,1.515,1314.901,-3.617,21490882560.0,3237798.0,0.228,0.014,0,Emerging Emitters
Moldova,2017,MDA,5.221,1.635,1320.122,-4.624,22393497600.0,3193500.0,0.233,0.015,0,Emerging Emitters
Moldova,2018,MDA,5.434,1.723,1325.556,-4.0,23311636480.0,3153779.0,0.233,0.015,0,Emerging Emitters
Moldova,2019,MDA,5.495,1.765,1331.051,-3.739,24150849536.0,3112563.0,0.228,0.015,0,Emerging Emitters
Moldova,2020,MDA,5.238,1.707,1336.288,-3.043,22146328576.0,3069135.0,0.236,0.015,0,Emerging Emitters
Moldova,2021,MDA,5.85,1.935,1342.138,-3.446,25234640896.0,3023780.0,0.232,0.016,0,Emerging Emitters
Moldova,2022,MDA,5.79,1.905,1347.928,-3.527,23827554304.0,3039987.0,0.243,0.016,0,Emerging Emitters
Moldova,2023,MDA,5.962,1.944,1353.89,-3.551,23827554304.0,3067071.0,0.243,0.016,0,Emerging Emitters
Montenegro,2000,MNE,1.521,2.398,62.223,-1.877,3766655744.0,634198.0,0.404,0.006,0,Emerging Emitters
Montenegro,2001,MNE,1.667,2.63,63.89,-2.062,4003584768.0,634000.0,0.416,0.006,0,Emerging Emitters
Montenegro,2002,MNE,1.766,2.787,65.656,-1.885,4290322944.0,633767.0,0.412,0.007,0,Emerging Emitters
Montenegro,2003,MNE,1.889,2.982,67.546,-1.211,4622735872.0,633561.0,0.409,0.007,0,Emerging Emitters
Montenegro,2004,MNE,2.041,3.221,69.587,-1.217,5084312064.0,633755.0,0.401,0.007,0,Emerging Emitters
Montenegro,2005,MNE,1.751,2.761,71.338,-3.545,5587145216.0,634057.0,0.313,0.006,0,Emerging Emitters
Montenegro,2006,MNE,2.063,3.254,73.4,-2.993,6395709952.0,633877.0,0.323,0.007,0,Emerging Emitters
Montenegro,2007,MNE,2.056,3.245,75.456,-2.588,7462960128.0,633388.0,0.275,0.007,0,Emerging Emitters
Montenegro,2008,MNE,2.605,4.116,78.061,-2.937,8414771200.0,632854.0,0.31,0.008,0,Emerging Emitters
Montenegro,2009,MNE,1.682,2.659,79.743,-3.184,8371377664.0,632445.0,0.201,0.005,0,Emerging Emitters
Montenegro,2010,MNE,2.422,3.832,82.165,-3.043,9033098240.0,632090.0,0.268,0.007,0,Emerging Emitters
Montenegro,2011,MNE,2.407,3.805,84.572,-2.814,9801452544.0,632691.0,0.246,0.007,0,Emerging Emitters
Montenegro,2012,MNE,2.213,3.493,86.785,-3.523,9593079808.0,633549.0,0.231,0.006,0,Emerging Emitters
Montenegro,2013,MNE,2.151,3.397,88.936,-3.222,9985414144.0,633203.0,0.215,0.006,0,Emerging Emitters
Montenegro,2014,MNE,2.107,3.337,91.043,-3.385,10205667328.0,631376.0,0.206,0.006,0,Emerging Emitters
Montenegro,2015,MNE,2.239,3.564,93.281,-3.396,10689585152.0,628147.0,0.209,0.006,0,Emerging Emitters
Montenegro,2016,MNE,2.015,3.228,95.297,-3.47,10988664832.0,624247.0,0.183,0.006,0,Emerging Emitters
Montenegro,2017,MNE,2.103,3.392,97.4,-3.268,11487747072.0,620115.0,0.183,0.006,0,Emerging Emitters
Montenegro,2018,MNE,2.4,3.897,99.8,-2.352,12049854464.0,615799.0,0.199,0.007,0,Emerging Emitters
Montenegro,2019,MNE,2.477,4.049,102.276,-2.445,12539436032.0,611673.0,0.198,0.007,0,Emerging Emitters
Montenegro,2020,MNE,2.407,3.96,104.684,-2.339,10620037120.0,607936.0,0.227,0.007,0,Emerging Emitters
Montenegro,2021,MNE,2.411,3.993,107.095,-2.507,12005261312.0,603854.0,0.201,0.007,0,Emerging Emitters
Montenegro,2022,MNE,2.391,3.889,109.485,-2.444,12774400000.0,614650.0,0.187,0.006,0,Emerging Emitters
Montenegro,2023,MNE,2.328,3.675,111.814,-2.332,12774400000.0,633557.0,0.187,0.006,0,Emerging Emitters
Netherlands,2000,NLD,171.936,10.707,8393.357,4.104,603803025408.0,16058758.0,0.285,0.674,1,Green Transition Leaders
Netherlands,2001,NLD,177.247,10.953,8570.604,5.067,620170903552.0,16182705.0,0.286,0.69,1,Green Transition Leaders
Netherlands,2002,NLD,176.525,10.838,8747.13,5.211,624424583168.0,16288060.0,0.283,0.672,1,Green Transition Leaders
Netherlands,2003,NLD,179.964,10.996,8927.094,8.09,629811511296.0,16366914.0,0.286,0.65,1,Green Transition Leaders
Netherlands,2004,NLD,181.892,11.074,9108.985,8.066,646331432960.0,16425561.0,0.281,0.635,1,Green Transition Leaders
Netherlands,2005,NLD,177.931,10.806,9286.917,9.649,664118296576.0,16465707.0,0.268,0.601,1,Green Transition Leaders
Netherlands,2006,NLD,173.085,10.494,9460.003,8.264,691453820928.0,16493851.0,0.25,0.565,1,Green Transition Leaders
Netherlands,2007,NLD,172.833,10.455,9632.836,8.061,721200021504.0,16531360.0,0.24,0.548,1,Green Transition Leaders
Netherlands,2008,NLD,175.705,10.586,9808.541,7.234,737705000960.0,16597257.0,0.238,0.548,1,Green Transition Leaders
Netherlands,2009,NLD,170.234,10.203,9978.774,7.014,713986801664.0,16684147.0,0.238,0.54,1,Green Transition Leaders
Netherlands,2010,NLD,182.289,10.869,10161.063,5.711,728193171456.0,16771232.0,0.25,0.546,1,Green Transition Leaders
Netherlands,2011,NLD,169.162,10.039,10330.226,4.855,744614395904.0,16851061.0,0.227,0.49,1,Green Transition Leaders
Netherlands,2012,NLD,165.575,9.789,10495.801,6.299,736942161920.0,16915191.0,0.225,0.473,1,Green Transition Leaders
Netherlands,2013,NLD,164.758,9.71,10660.558,5.587,735982977024.0,16967065.0,0.224,0.467,1,Green Transition Leaders
Netherlands,2014,NLD,157.342,9.239,10817.9,6.123,746458841088.0,17030087.0,0.211,0.444,1,Green Transition Leaders
Netherlands,2015,NLD,163.743,9.571,10981.644,5.647,761083265024.0,17107427.0,0.215,0.462,1,Green Transition Leaders
Netherlands,2016,NLD,164.608,9.568,11146.251,5.898,777764077568.0,17204694.0,0.212,0.465,1,Green Transition Leaders
Netherlands,2017,NLD,162.078,9.36,11308.329,5.675,800404013056.0,17315375.0,0.202,0.45,1,Green Transition Leaders
Netherlands,2018,NLD,158.042,9.072,11466.371,5.267,819300859904.0,17421284.0,0.193,0.43,1,Green Transition Leaders
Netherlands,2019,NLD,152.422,8.691,11618.793,5.17,835323035648.0,17537506.0,0.182,0.411,1,Green Transition Leaders
Netherlands,2020,NLD,136.67,7.749,11755.464,0.633,802861613056.0,17636732.0,0.17,0.389,1,Green Transition Leaders
Netherlands,2021,NLD,139.684,7.878,11895.147,-0.024,841906651136.0,17730564.0,0.166,0.378,1,Green Transition Leaders
Netherlands,2022,NLD,127.241,7.107,12022.389,-0.705,879609118720.0,17904422.0,0.145,0.341,1,Green Transition Leaders
Netherlands,2023,NLD,118.668,6.559,12141.057,-1.328,879609118720.0,18092525.0,0.145,0.314,1,Green Transition Leaders
North Macedonia,2000,MKD,8.468,4.116,352.109,6.517,16307994624.0,2057255.0,0.519,0.033,0,Emerging Emitters
North Macedonia,2001,MKD,8.288,4.011,360.397,11.403,15872667648.0,2066298.0,0.522,0.032,0,Emerging Emitters
North Macedonia,2002,MKD,7.834,3.776,368.23,5.427,16017432576.0,2074482.0,0.489,0.03,0,Emerging Emitters
North Macedonia,2003,MKD,8.53,4.098,376.76,3.486,16465999872.0,2081418.0,0.518,0.031,0,Emerging Emitters
North Macedonia,2004,MKD,8.226,3.942,384.986,2.746,17324216320.0,2086583.0,0.475,0.029,0,Emerging Emitters
North Macedonia,2005,MKD,8.596,4.113,393.582,1.855,18219128832.0,2089808.0,0.472,0.029,0,Emerging Emitters
North Macedonia,2006,MKD,8.651,4.141,402.232,0.096,19227781120.0,2089233.0,0.45,0.028,0,Emerging Emitters
North Macedonia,2007,MKD,9.013,4.329,411.246,-0.025,20547244032.0,2081976.0,0.439,0.029,0,Emerging Emitters
North Macedonia,2008,MKD,8.936,4.315,420.182,-0.802,21752221696.0,2070840.0,0.411,0.028,0,Emerging Emitters
North Macedonia,2009,MKD,8.237,3.997,428.419,5.58,21758910464.0,2060601.0,0.379,0.026,0,Emerging Emitters
North Macedonia,2010,MKD,8.186,3.99,436.604,1.154,22583128064.0,2051510.0,0.362,0.025,0,Emerging Emitters
North Macedonia,2011,MKD,8.838,4.331,445.442,11.235,23201482752.0,2040442.0,0.381,0.026,0,Emerging Emitters
North Macedonia,2012,MKD,8.486,4.186,453.928,4.068,23095685120.0,2027288.0,0.367,0.024,0,Emerging Emitters
North Macedonia,2013,MKD,7.489,3.72,461.417,2.574,23771197440.0,2013280.0,0.315,0.021,0,Emerging Emitters
North Macedonia,2014,MKD,7.203,3.606,468.62,2.098,24633991168.0,1997842.0,0.292,0.02,0,Emerging Emitters
North Macedonia,2015,MKD,6.757,3.412,475.377,2.102,25583814656.0,1980366.0,0.264,0.019,0,Emerging Emitters
North Macedonia,2016,MKD,6.657,3.394,482.034,1.387,26312536064.0,1961268.0,0.253,0.019,0,Emerging Emitters
North Macedonia,2017,MKD,7.152,3.685,489.187,1.026,26597105664.0,1940877.0,0.269,0.02,0,Emerging Emitters
North Macedonia,2018,MKD,7.636,3.978,496.822,0.936,27363280896.0,1919730.0,0.279,0.021,0,Emerging Emitters
North Macedonia,2019,MKD,7.647,4.03,504.469,0.45,28433274880.0,1897643.0,0.269,0.021,0,Emerging Emitters
North Macedonia,2020,MKD,6.962,3.719,511.431,0.22,27100243968.0,1872021.0,0.257,0.02,0,Emerging Emitters
North Macedonia,2021,MKD,6.489,3.505,517.92,0.047,28165636096.0,1851109.0,0.23,0.018,0,Emerging Emitters
North Macedonia,2022,MKD,7.127,3.873,525.047,-0.14,28770254848.0,1840236.0,0.248,0.019,0,Emerging Emitters
North Macedonia,2023,MKD,7.449,4.066,532.496,-0.281,28770254848.0,1831800.0,0.248,0.02,0,Emerging Emitters
Norway,2000,NOR,42.11,9.377,1747.159,1.91,242751291392.0,4490866.0,0.173,0.165,1,Green Transition Leaders
Norway,2001,NOR,43.498,9.637,1790.657,1.824,255455346688.0,4513652.0,0.17,0.169,1,Green Transition Leaders
Norway,2002,NOR,42.553,9.377,1833.21,1.745,267081351168.0,4538014.0,0.159,0.162,1,Green Transition Leaders
Norway,2003,NOR,43.9,9.617,1877.11,2.006,277856288768.0,4564666.0,0.158,0.159,1,Green Transition Leaders
Norway,2004,NOR,44.236,9.634,1921.346,2.082,297743122432.0,4591740.0,0.149,0.154,1,Green Transition Leaders
Norway,2005,NOR,43.263,9.358,1964.609,2.588,314940751872.0,4623119.0,0.137,0.146,1,Green Transition Leaders
Norway,2006,NOR,43.842,9.407,2008.451,2.626,332457541632.0,4660485.0,0.132,0.143,1,Green Transition Leaders
Norway,2007,NOR,45.588,9.681,2054.039,2.838,352692895744.0,4709017.0,0.129,0.145,1,Green Transition Leaders
Norway,2008,NOR,44.675,9.37,2098.714,3.003,364943671296.0,4768099.0,0.122,0.139,1,Green Transition Leaders
Norway,2009,NOR,43.081,8.922,2141.795,2.92,370113314816.0,4828624.0,0.116,0.137,1,Green Transition Leaders
Norway,2010,NOR,45.621,9.331,2187.416,3.306,383760924672.0,4889160.0,0.119,0.137,1,Green Transition Leaders
Norway,2011,NOR,44.747,9.034,2232.163,3.227,399420063744.0,4952968.0,0.112,0.13,1,Green Transition Leaders
Norway,2012,NOR,44.228,8.813,2276.391,3.365,410276134912.0,5018456.0,0.108,0.126,1,Green Transition Leaders
Norway,2013,NOR,44.516,8.763,2320.907,3.932,414445305856.0,5080125.0,0.107,0.126,1,Green Transition Leaders
Norway,2014,NOR,44.958,8.751,2365.865,4.253,422933725184.0,5137397.0,0.106,0.127,1,Green Transition Leaders
Norway,2015,NOR,45.494,8.766,2411.359,4.566,430789001216.0,5189776.0,0.106,0.128,1,Green Transition Leaders
Norway,2016,NOR,44.678,8.533,2456.037,4.856,435806535680.0,5235977.0,0.103,0.126,1,Green Transition Leaders
Norway,2017,NOR,44.165,8.37,2500.202,5.281,446543691776.0,5276806.0,0.099,0.123,1,Green Transition Leaders
Norway,2018,NOR,44.405,8.36,2544.607,5.353,450245230592.0,5311751.0,0.099,0.121,1,Green Transition Leaders
Norway,2019,NOR,42.793,8.002,2587.4,5.743,455304839168.0,5347735.0,0.094,0.115,1,Green Transition Leaders
Norway,2020,NOR,41.231,7.665,2628.631,5.783,449485275136.0,5379274.0,0.092,0.117,1,Green Transition Leaders
Norway,2021,NOR,41.028,7.586,2669.659,6.404,467007995904.0,5408081.0,0.088,0.111,1,Green Transition Leaders
Norway,2022,NOR,40.808,7.478,2710.467,6.736,482328444928.0,5456795.0,0.085,0.109,1,Green Transition Leaders
Norway,2023,NOR,38.901,7.048,2749.368,6.979,482328444928.0,5519166.0,0.085,0.103,1,Green Transition Leaders
